number,name,type1,type2,total,hp,attack,defense,sp_atk,sp_def,speed,generation,is_legendary,stat_tier,type1_encoded,has_second_type,hp_scaled,attack_scaled,defense_scaled,sp_atk_scaled,sp_def_scaled,speed_scaled,total_scaled
742,Cutiefly,Bug,Fairy,304,40,45,40,55,40,84,7,0,Weak,0,1,0.15354330708661418,0.21621621621621623,0.14285714285714288,0.24456521739130435,0.08695652173913043,0.40512820512820513,0.13578947368421054
743,Ribombee,Bug,Fairy,464,60,55,60,95,70,124,7,0,Average,0,1,0.23228346456692914,0.2702702702702703,0.22448979591836737,0.4619565217391304,0.2173913043478261,0.6102564102564102,0.3042105263157895
744,Rockruff,Rock,None,280,45,65,40,30,40,60,7,0,Very Weak,15,0,0.1732283464566929,0.32432432432432434,0.14285714285714288,0.10869565217391305,0.08695652173913043,0.28205128205128205,0.11052631578947367
745,Lycanroc,Rock,None,487,75,115,65,55,65,112,7,0,Average,15,0,0.29133858267716534,0.5945945945945947,0.2448979591836735,0.24456521739130435,0.19565217391304346,0.5487179487179487,0.32842105263157895
745,Lycanroc,Rock,None,487,85,115,75,55,75,82,7,0,Average,15,0,0.33070866141732286,0.5945945945945947,0.2857142857142857,0.24456521739130435,0.2391304347826087,0.39487179487179486,0.32842105263157895
745,Lycanroc,Rock,None,487,75,117,65,55,65,110,7,0,Average,15,0,0.29133858267716534,0.6054054054054054,0.2448979591836735,0.24456521739130435,0.19565217391304346,0.5384615384615384,0.32842105263157895
746,Wishiwashi,Water,None,175,45,20,20,25,25,40,7,0,Very Weak,17,0,0.1732283464566929,0.08108108108108109,0.06122448979591837,0.08152173913043478,0.021739130434782608,0.1794871794871795,0.0
746,Wishiwashi,Water,None,620,45,140,130,140,135,30,7,0,Uber,17,0,0.1732283464566929,0.7297297297297298,0.5102040816326531,0.7065217391304347,0.5,0.12820512820512822,0.46842105263157896
747,Mareanie,Poison,Water,305,50,53,62,43,52,45,7,0,Weak,13,1,0.19291338582677164,0.2594594594594595,0.23265306122448984,0.1793478260869565,0.1391304347826087,0.20512820512820515,0.1368421052631579
748,Toxapex,Poison,Water,495,50,63,152,53,142,35,7,0,Average,13,1,0.19291338582677164,0.31351351351351353,0.6000000000000001,0.23369565217391305,0.5304347826086957,0.15384615384615385,0.33684210526315783
749,Mudbray,Ground,None,385,70,100,70,45,55,45,7,0,Weak,10,0,0.27165354330708663,0.5135135135135136,0.2653061224489796,0.19021739130434784,0.15217391304347827,0.20512820512820515,0.22105263157894736
750,Mudsdale,Ground,None,500,100,125,100,55,85,35,7,0,Strong,10,0,0.38976377952755903,0.6486486486486487,0.3877551020408163,0.24456521739130435,0.28260869565217395,0.15384615384615385,0.3421052631578947
751,Dewpider,Water,Bug,269,38,40,52,40,72,27,7,0,Very Weak,17,1,0.1456692913385827,0.1891891891891892,0.19183673469387758,0.16304347826086957,0.22608695652173916,0.11282051282051284,0.09894736842105264
752,Araquanid,Water,Bug,454,68,70,92,50,132,42,7,0,Average,17,1,0.2637795275590551,0.35135135135135137,0.35510204081632657,0.21739130434782608,0.48695652173913045,0.18974358974358976,0.29368421052631577
753,Fomantis,Grass,None,250,40,55,35,50,35,35,7,0,Very Weak,9,0,0.15354330708661418,0.2702702702702703,0.12244897959183676,0.21739130434782608,0.06521739130434784,0.15384615384615385,0.07894736842105263
754,Lurantis,Grass,None,480,70,105,90,80,90,45,7,0,Average,9,0,0.27165354330708663,0.5405405405405406,0.3469387755102041,0.3804347826086956,0.30434782608695654,0.20512820512820515,0.32105263157894737
755,Morelull,Grass,Fairy,285,40,35,55,65,75,15,7,0,Very Weak,9,1,0.15354330708661418,0.16216216216216217,0.20408163265306126,0.29891304347826086,0.2391304347826087,0.05128205128205129,0.11578947368421053
756,Shiinotic,Grass,Fairy,405,60,45,80,90,100,30,7,0,Average,9,1,0.23228346456692914,0.21621621621621623,0.30612244897959184,0.43478260869565216,0.34782608695652173,0.12820512820512822,0.24210526315789474
757,Salandit,Poison,Fire,320,48,44,40,71,40,77,7,0,Weak,13,1,0.18503937007874016,0.21081081081081082,0.14285714285714288,0.33152173913043476,0.08695652173913043,0.3692307692307692,0.15263157894736842
758,Salazzle,Poison,Fire,480,68,64,60,111,60,117,7,0,Average,13,1,0.2637795275590551,0.31891891891891894,0.22448979591836737,0.5489130434782609,0.17391304347826086,0.5743589743589743,0.32105263157894737
759,Stufful,Normal,Fighting,340,70,75,50,45,50,50,7,0,Weak,12,1,0.27165354330708663,0.3783783783783784,0.1836734693877551,0.19021739130434784,0.13043478260869565,0.23076923076923075,0.1736842105263158
760,Bewear,Normal,Fighting,500,120,125,80,55,60,60,7,0,Strong,12,1,0.468503937007874,0.6486486486486487,0.30612244897959184,0.24456521739130435,0.17391304347826086,0.28205128205128205,0.3421052631578947
761,Bounsweet,Grass,None,210,42,30,38,30,38,32,7,0,Very Weak,9,0,0.16141732283464566,0.13513513513513514,0.13469387755102044,0.10869565217391305,0.07826086956521738,0.13846153846153847,0.0368421052631579
762,Steenee,Grass,None,290,52,40,48,40,48,62,7,0,Very Weak,9,0,0.20078740157480315,0.1891891891891892,0.17551020408163268,0.16304347826086957,0.12173913043478263,0.29230769230769227,0.12105263157894738
763,Tsareena,Grass,None,510,72,120,98,50,98,72,7,0,Strong,9,0,0.2795275590551181,0.6216216216216217,0.3795918367346939,0.21739130434782608,0.3391304347826087,0.3435897435897436,0.3526315789473684
764,Comfey,Fairy,None,485,51,52,90,82,110,100,7,0,Average,4,0,0.1968503937007874,0.25405405405405407,0.3469387755102041,0.3913043478260869,0.391304347826087,0.4871794871794871,0.3263157894736842
765,Oranguru,Normal,Psychic,490,90,60,80,90,110,60,7,0,Average,12,1,0.35039370078740156,0.2972972972972973,0.30612244897959184,0.43478260869565216,0.391304347826087,0.28205128205128205,0.331578947368421
766,Passimian,Fighting,None,490,100,120,90,40,60,80,7,0,Average,5,0,0.38976377952755903,0.6216216216216217,0.3469387755102041,0.16304347826086957,0.17391304347826086,0.3846153846153846,0.331578947368421
767,Wimpod,Bug,Water,230,25,35,40,20,30,80,7,0,Very Weak,0,1,0.09448818897637795,0.16216216216216217,0.14285714285714288,0.05434782608695652,0.043478260869565216,0.3846153846153846,0.05789473684210528
768,Golisopod,Bug,Water,530,75,125,140,60,90,40,7,0,Strong,0,1,0.29133858267716534,0.6486486486486487,0.5510204081632654,0.2717391304347826,0.30434782608695654,0.1794871794871795,0.37368421052631573
769,Sandygast,Ghost,Ground,320,55,55,80,70,45,15,7,0,Weak,8,1,0.2125984251968504,0.2702702702702703,0.30612244897959184,0.3260869565217391,0.10869565217391305,0.05128205128205129,0.15263157894736842
770,Palossand,Ghost,Ground,480,85,75,110,100,75,35,7,0,Average,8,1,0.33070866141732286,0.3783783783783784,0.4285714285714286,0.48913043478260865,0.2391304347826087,0.15384615384615385,0.32105263157894737
771,Pyukumuku,Water,None,410,55,60,130,30,130,5,7,0,Average,17,0,0.2125984251968504,0.2972972972972973,0.5102040816326531,0.10869565217391305,0.47826086956521735,0.0,0.2473684210526316
772,Type: Null,Normal,None,534,95,95,95,95,95,59,7,1,Strong,12,0,0.3700787401574803,0.48648648648648657,0.3673469387755102,0.4619565217391304,0.32608695652173914,0.2769230769230769,0.3778947368421053
773,Silvally,Normal,None,570,95,95,95,95,95,95,7,1,Strong,12,0,0.3700787401574803,0.48648648648648657,0.3673469387755102,0.4619565217391304,0.32608695652173914,0.4615384615384615,0.4157894736842105
774,Minior,Rock,Flying,440,60,60,100,60,100,60,7,0,Average,15,1,0.23228346456692914,0.2972972972972973,0.3877551020408163,0.2717391304347826,0.34782608695652173,0.28205128205128205,0.2789473684210526
774,Minior,Rock,Flying,500,60,100,60,100,60,120,7,0,Strong,15,1,0.23228346456692914,0.5135135135135136,0.22448979591836737,0.48913043478260865,0.17391304347826086,0.5897435897435898,0.3421052631578947
775,Komala,Normal,None,480,65,115,65,75,95,65,7,0,Average,12,0,0.25196850393700787,0.5945945945945947,0.2448979591836735,0.35326086956521735,0.32608695652173914,0.30769230769230765,0.32105263157894737
776,Turtonator,Fire,Dragon,485,60,78,135,91,85,36,7,0,Average,6,1,0.23228346456692914,0.3945945945945946,0.5306122448979592,0.4402173913043478,0.28260869565217395,0.158974358974359,0.3263157894736842
777,Togedemaru,Electric,Steel,435,65,98,63,40,73,96,7,0,Average,3,1,0.25196850393700787,0.5027027027027027,0.23673469387755106,0.16304347826086957,0.23043478260869565,0.4666666666666667,0.27368421052631575
778,Mimikyu,Ghost,Fairy,476,55,90,80,50,105,96,7,0,Average,8,1,0.2125984251968504,0.4594594594594595,0.30612244897959184,0.21739130434782608,0.3695652173913044,0.4666666666666667,0.3168421052631578
779,Bruxish,Water,Psychic,475,68,105,70,70,70,92,7,0,Average,17,1,0.2637795275590551,0.5405405405405406,0.2653061224489796,0.3260869565217391,0.2173913043478261,0.4461538461538461,0.3157894736842105
780,Drampa,Normal,Dragon,485,78,60,85,135,91,36,7,0,Average,12,1,0.3031496062992126,0.2972972972972973,0.326530612244898,0.6793478260869564,0.30869565217391304,0.158974358974359,0.3263157894736842
781,Dhelmise,Ghost,Grass,517,70,131,100,86,90,40,7,0,Strong,8,1,0.27165354330708663,0.6810810810810812,0.3877551020408163,0.4130434782608695,0.30434782608695654,0.1794871794871795,0.36
782,Jangmo-o,Dragon,None,300,45,55,65,45,45,45,7,0,Weak,2,0,0.1732283464566929,0.2702702702702703,0.2448979591836735,0.19021739130434784,0.10869565217391305,0.20512820512820515,0.13157894736842105
783,Hakamo-o,Dragon,Fighting,420,55,75,90,65,70,65,7,0,Average,2,1,0.2125984251968504,0.3783783783783784,0.3469387755102041,0.29891304347826086,0.2173913043478261,0.30769230769230765,0.2578947368421053
784,Kommo-o,Dragon,Fighting,600,75,110,125,100,105,85,7,0,Uber,2,1,0.29133858267716534,0.5675675675675675,0.4897959183673469,0.48913043478260865,0.3695652173913044,0.41025641025641024,0.4473684210526315
785,Tapu Koko,Electric,Fairy,570,70,115,85,95,75,130,7,1,Strong,3,1,0.27165354330708663,0.5945945945945947,0.326530612244898,0.4619565217391304,0.2391304347826087,0.641025641025641,0.4157894736842105
786,Tapu Lele,Psychic,Fairy,570,70,85,75,130,115,95,7,1,Strong,14,1,0.27165354330708663,0.43243243243243246,0.2857142857142857,0.6521739130434783,0.41304347826086957,0.4615384615384615,0.4157894736842105
787,Tapu Bulu,Grass,Fairy,570,70,130,115,85,95,75,7,1,Strong,9,1,0.27165354330708663,0.6756756756756757,0.4489795918367347,0.4076086956521739,0.32608695652173914,0.358974358974359,0.4157894736842105
788,Tapu Fini,Water,Fairy,570,70,75,115,95,130,85,7,1,Strong,17,1,0.27165354330708663,0.3783783783783784,0.4489795918367347,0.4619565217391304,0.47826086956521735,0.41025641025641024,0.4157894736842105
789,Cosmog,Psychic,None,200,43,29,31,29,31,37,7,1,Very Weak,14,0,0.16535433070866143,0.12972972972972974,0.10612244897959186,0.1032608695652174,0.04782608695652174,0.1641025641025641,0.02631578947368421
790,Cosmoem,Psychic,None,400,43,29,131,29,131,37,7,1,Average,14,0,0.16535433070866143,0.12972972972972974,0.5142857142857143,0.1032608695652174,0.48260869565217396,0.1641025641025641,0.23684210526315788
791,Solgaleo,Psychic,Steel,680,137,137,107,113,89,97,7,1,Uber,14,1,0.5354330708661418,0.7135135135135136,0.4163265306122449,0.5597826086956521,0.3,0.4717948717948718,0.531578947368421
792,Lunala,Psychic,Ghost,680,137,113,89,137,107,97,7,1,Uber,14,1,0.5354330708661418,0.5837837837837838,0.34285714285714286,0.6902173913043478,0.3782608695652174,0.4717948717948718,0.531578947368421
793,Nihilego,Rock,Poison,570,109,53,47,127,131,103,7,1,Strong,15,1,0.4251968503937008,0.2594594594594595,0.17142857142857146,0.6358695652173912,0.48260869565217396,0.5025641025641026,0.4157894736842105
794,Buzzwole,Bug,Fighting,570,107,139,139,53,53,79,7,1,Strong,0,1,0.41732283464566927,0.7243243243243245,0.5469387755102041,0.23369565217391305,0.14347826086956522,0.37948717948717947,0.4157894736842105
795,Pheromosa,Bug,Fighting,570,71,137,37,137,37,151,7,1,Strong,0,1,0.2755905511811024,0.7135135135135136,0.1306122448979592,0.6902173913043478,0.07391304347826089,0.7487179487179487,0.4157894736842105
796,Xurkitree,Electric,None,570,83,89,71,173,71,83,7,1,Strong,3,0,0.3228346456692913,0.4540540540540541,0.2693877551020408,0.8858695652173912,0.2217391304347826,0.39999999999999997,0.4157894736842105
797,Celesteela,Steel,Flying,570,97,101,103,107,101,61,7,1,Strong,16,1,0.3779527559055118,0.518918918918919,0.4,0.5271739130434783,0.3521739130434783,0.28717948717948716,0.4157894736842105
798,Kartana,Grass,Steel,570,59,181,131,59,31,109,7,1,Strong,9,1,0.2283464566929134,0.9513513513513514,0.5142857142857143,0.2663043478260869,0.04782608695652174,0.5333333333333333,0.4157894736842105
799,Guzzlord,Dark,Dragon,570,223,101,53,97,53,43,7,1,Strong,1,1,0.8740157480314961,0.518918918918919,0.1959183673469388,0.47282608695652173,0.14347826086956522,0.19487179487179487,0.4157894736842105
800,Necrozma,Psychic,None,600,97,107,101,127,89,79,7,1,Uber,14,0,0.3779527559055118,0.5513513513513515,0.3918367346938776,0.6358695652173912,0.3,0.37948717948717947,0.4473684210526315
800,Necrozma,Psychic,Steel,680,97,157,127,113,109,77,7,1,Uber,14,1,0.3779527559055118,0.8216216216216217,0.49795918367346936,0.5597826086956521,0.3869565217391304,0.3692307692307692,0.531578947368421
800,Necrozma,Psychic,Ghost,680,97,113,109,157,127,77,7,1,Uber,14,1,0.3779527559055118,0.5837837837837838,0.4244897959183674,0.7989130434782609,0.46521739130434786,0.3692307692307692,0.531578947368421
800,Necrozma,Psychic,Dragon,754,97,167,97,167,97,129,7,1,Uber,14,1,0.3779527559055118,0.8756756756756758,0.37551020408163266,0.8532608695652173,0.3347826086956522,0.6358974358974359,0.6094736842105263
801,Magearna,Steel,Fairy,600,80,95,115,130,115,65,7,1,Uber,16,1,0.3110236220472441,0.48648648648648657,0.4489795918367347,0.6521739130434783,0.41304347826086957,0.30769230769230765,0.4473684210526315
802,Marshadow,Fighting,Ghost,600,90,125,80,90,90,125,7,1,Uber,5,1,0.35039370078740156,0.6486486486486487,0.30612244897959184,0.43478260869565216,0.30434782608695654,0.6153846153846154,0.4473684210526315
803,Poipole,Poison,None,420,67,73,67,73,67,73,7,0,Average,13,0,0.25984251968503935,0.3675675675675676,0.2530612244897959,0.34239130434782605,0.2043478260869565,0.3487179487179487,0.2578947368421053
804,Naganadel,Poison,Dragon,540,73,73,73,127,73,121,7,1,Strong,13,1,0.28346456692913385,0.3675675675675676,0.27755102040816326,0.6358695652173912,0.23043478260869565,0.5948717948717949,0.38421052631578945
805,Stakataka,Rock,Steel,570,61,131,211,53,101,13,7,1,Strong,15,1,0.23622047244094488,0.6810810810810812,0.8408163265306123,0.23369565217391305,0.3521739130434783,0.041025641025641026,0.4157894736842105
806,Blacephalon,Fire,Ghost,570,53,127,53,151,79,107,7,1,Strong,6,1,0.2047244094488189,0.6594594594594596,0.1959183673469388,0.7663043478260869,0.2565217391304348,0.5230769230769231,0.4157894736842105
807,Zeraora,Electric,None,600,88,112,75,102,80,143,7,1,Uber,3,0,0.3425196850393701,0.5783783783783785,0.2857142857142857,0.5,0.2608695652173913,0.7076923076923076,0.4473684210526315
808,Meltan,Steel,None,300,46,65,65,55,35,34,7,1,Weak,16,0,0.17716535433070868,0.32432432432432434,0.2448979591836735,0.24456521739130435,0.06521739130434784,0.14871794871794872,0.13157894736842105
809,Melmetal,Steel,None,600,135,143,143,80,65,34,7,1,Uber,16,0,0.5275590551181102,0.7459459459459461,0.563265306122449,0.3804347826086956,0.19565217391304346,0.14871794871794872,0.4473684210526315
810,Grookey,Grass,None,310,50,65,50,40,40,65,8,0,Weak,9,0,0.19291338582677164,0.32432432432432434,0.1836734693877551,0.16304347826086957,0.08695652173913043,0.30769230769230765,0.14210526315789476
811,Thwackey,Grass,None,420,70,85,70,55,60,80,8,0,Average,9,0,0.27165354330708663,0.43243243243243246,0.2653061224489796,0.24456521739130435,0.17391304347826086,0.3846153846153846,0.2578947368421053
812,Rillaboom,Grass,None,530,100,125,90,60,70,85,8,0,Strong,9,0,0.38976377952755903,0.6486486486486487,0.3469387755102041,0.2717391304347826,0.2173913043478261,0.41025641025641024,0.37368421052631573
813,Scorbunny,Fire,None,310,50,71,40,40,40,69,8,0,Weak,6,0,0.19291338582677164,0.3567567567567568,0.14285714285714288,0.16304347826086957,0.08695652173913043,0.3282051282051282,0.14210526315789476
814,Raboot,Fire,None,420,65,86,60,55,60,94,8,0,Average,6,0,0.25196850393700787,0.43783783783783786,0.22448979591836737,0.24456521739130435,0.17391304347826086,0.4564102564102564,0.2578947368421053
815,Cinderace,Fire,None,530,80,116,75,65,75,119,8,0,Strong,6,0,0.3110236220472441,0.6000000000000001,0.2857142857142857,0.29891304347826086,0.2391304347826087,0.5846153846153846,0.37368421052631573
816,Sobble,Water,None,310,50,40,40,70,40,70,8,0,Weak,17,0,0.19291338582677164,0.1891891891891892,0.14285714285714288,0.3260869565217391,0.08695652173913043,0.3333333333333333,0.14210526315789476
817,Drizzile,Water,None,420,65,60,55,95,55,90,8,0,Average,17,0,0.25196850393700787,0.2972972972972973,0.20408163265306126,0.4619565217391304,0.15217391304347827,0.4358974358974359,0.2578947368421053
818,Inteleon,Water,None,530,70,85,65,125,65,120,8,0,Strong,17,0,0.27165354330708663,0.43243243243243246,0.2448979591836735,0.625,0.19565217391304346,0.5897435897435898,0.37368421052631573
819,Skwovet,Normal,None,275,70,55,55,35,35,25,8,0,Very Weak,12,0,0.27165354330708663,0.2702702702702703,0.20408163265306126,0.1358695652173913,0.06521739130434784,0.10256410256410256,0.10526315789473686
820,Greedent,Normal,None,460,120,95,95,55,75,20,8,0,Average,12,0,0.468503937007874,0.48648648648648657,0.3673469387755102,0.24456521739130435,0.2391304347826087,0.07692307692307693,0.30000000000000004
821,Rookidee,Flying,None,245,38,47,35,33,35,57,8,0,Very Weak,7,0,0.1456692913385827,0.22702702702702704,0.12244897959183676,0.125,0.06521739130434784,0.26666666666666666,0.07368421052631577
822,Corvisquire,Flying,None,365,68,67,55,43,55,77,8,0,Weak,7,0,0.2637795275590551,0.33513513513513515,0.20408163265306126,0.1793478260869565,0.15217391304347827,0.3692307692307692,0.19999999999999998
823,Corviknight,Flying,Steel,495,98,87,105,53,85,67,8,0,Average,7,1,0.38188976377952755,0.44324324324324327,0.40816326530612246,0.23369565217391305,0.28260869565217395,0.31794871794871793,0.33684210526315783
824,Blipbug,Bug,None,180,25,20,20,25,45,45,8,0,Very Weak,0,0,0.09448818897637795,0.08108108108108109,0.06122448979591837,0.08152173913043478,0.10869565217391305,0.20512820512820515,0.0052631578947368585
825,Dottler,Bug,Psychic,335,50,35,80,50,90,30,8,0,Weak,0,1,0.19291338582677164,0.16216216216216217,0.30612244897959184,0.21739130434782608,0.30434782608695654,0.12820512820512822,0.16842105263157894
826,Orbeetle,Bug,Psychic,505,60,45,110,80,120,90,8,0,Strong,0,1,0.23228346456692914,0.21621621621621623,0.4285714285714286,0.3804347826086956,0.43478260869565216,0.4358974358974359,0.34736842105263155
827,Nickit,Dark,None,245,40,28,28,47,52,50,8,0,Very Weak,1,0,0.15354330708661418,0.12432432432432433,0.09387755102040818,0.2010869565217391,0.1391304347826087,0.23076923076923075,0.07368421052631577
828,Thievul,Dark,None,455,70,58,58,87,92,90,8,0,Average,1,0,0.27165354330708663,0.2864864864864865,0.2163265306122449,0.4184782608695652,0.3130434782608696,0.4358974358974359,0.2947368421052632
829,Gossifleur,Grass,None,250,40,40,60,40,60,10,8,0,Very Weak,9,0,0.15354330708661418,0.1891891891891892,0.22448979591836737,0.16304347826086957,0.17391304347826086,0.02564102564102564,0.07894736842105263
830,Eldegoss,Grass,None,460,60,50,90,80,120,60,8,0,Average,9,0,0.23228346456692914,0.24324324324324326,0.3469387755102041,0.3804347826086956,0.43478260869565216,0.28205128205128205,0.30000000000000004
831,Wooloo,Normal,None,270,42,40,55,40,45,48,8,0,Very Weak,12,0,0.16141732283464566,0.1891891891891892,0.20408163265306126,0.16304347826086957,0.10869565217391305,0.22051282051282053,0.1
832,Dubwool,Normal,None,490,72,80,100,60,90,88,8,0,Average,12,0,0.2795275590551181,0.40540540540540543,0.3877551020408163,0.2717391304347826,0.30434782608695654,0.4256410256410256,0.331578947368421
833,Chewtle,Water,None,284,50,64,50,38,38,44,8,0,Very Weak,17,0,0.19291338582677164,0.31891891891891894,0.1836734693877551,0.15217391304347827,0.07826086956521738,0.2,0.11473684210526316
834,Drednaw,Water,Rock,485,90,115,90,48,68,74,8,0,Average,17,1,0.35039370078740156,0.5945945945945947,0.3469387755102041,0.20652173913043478,0.20869565217391306,0.3538461538461538,0.3263157894736842
835,Yamper,Electric,None,270,59,45,50,40,50,26,8,0,Very Weak,3,0,0.2283464566929134,0.21621621621621623,0.1836734693877551,0.16304347826086957,0.13043478260869565,0.1076923076923077,0.1
836,Boltund,Electric,None,490,69,90,60,90,60,121,8,0,Average,3,0,0.2677165354330709,0.4594594594594595,0.22448979591836737,0.43478260869565216,0.17391304347826086,0.5948717948717949,0.331578947368421
837,Rolycoly,Rock,None,240,30,40,50,40,50,30,8,0,Very Weak,15,0,0.11417322834645668,0.1891891891891892,0.1836734693877551,0.16304347826086957,0.13043478260869565,0.12820512820512822,0.06842105263157897
838,Carkol,Rock,Fire,410,80,60,90,60,70,50,8,0,Average,15,1,0.3110236220472441,0.2972972972972973,0.3469387755102041,0.2717391304347826,0.2173913043478261,0.23076923076923075,0.2473684210526316
839,Coalossal,Rock,Fire,510,110,80,120,80,90,30,8,0,Strong,15,1,0.42913385826771655,0.40540540540540543,0.46938775510204084,0.3804347826086956,0.30434782608695654,0.12820512820512822,0.3526315789473684
840,Applin,Grass,Dragon,260,40,40,80,40,40,20,8,0,Very Weak,9,1,0.15354330708661418,0.1891891891891892,0.30612244897959184,0.16304347826086957,0.08695652173913043,0.07692307692307693,0.08947368421052634
841,Flapple,Grass,Dragon,485,70,110,80,95,60,70,8,0,Average,9,1,0.27165354330708663,0.5675675675675675,0.30612244897959184,0.4619565217391304,0.17391304347826086,0.3333333333333333,0.3263157894736842
842,Appletun,Grass,Dragon,485,110,85,80,100,80,30,8,0,Average,9,1,0.42913385826771655,0.43243243243243246,0.30612244897959184,0.48913043478260865,0.2608695652173913,0.12820512820512822,0.3263157894736842
843,Silicobra,Ground,None,315,52,57,75,35,50,46,8,0,Weak,10,0,0.20078740157480315,0.2810810810810811,0.2857142857142857,0.1358695652173913,0.13043478260869565,0.21025641025641026,0.14736842105263157
844,Sandaconda,Ground,None,510,72,107,125,65,70,71,8,0,Strong,10,0,0.2795275590551181,0.5513513513513515,0.4897959183673469,0.29891304347826086,0.2173913043478261,0.3384615384615384,0.3526315789473684
845,Cramorant,Flying,Water,475,70,85,55,85,95,85,8,0,Average,7,1,0.27165354330708663,0.43243243243243246,0.20408163265306126,0.4076086956521739,0.32608695652173914,0.41025641025641024,0.3157894736842105
846,Arrokuda,Water,None,280,41,63,40,40,30,66,8,0,Very Weak,17,0,0.15748031496062992,0.31351351351351353,0.14285714285714288,0.16304347826086957,0.043478260869565216,0.3128205128205128,0.11052631578947367
847,Barraskewda,Water,None,490,61,123,60,60,50,136,8,0,Average,17,0,0.23622047244094488,0.637837837837838,0.22448979591836737,0.2717391304347826,0.13043478260869565,0.6717948717948717,0.331578947368421
848,Toxel,Electric,Poison,242,40,38,35,54,35,40,8,0,Very Weak,3,1,0.15354330708661418,0.1783783783783784,0.12244897959183676,0.23913043478260868,0.06521739130434784,0.1794871794871795,0.07052631578947369
849,Toxtricity,Electric,Poison,502,75,98,70,114,70,75,8,0,Strong,3,1,0.29133858267716534,0.5027027027027027,0.2653061224489796,0.5652173913043478,0.2173913043478261,0.358974358974359,0.3442105263157894
850,Sizzlipede,Fire,Bug,305,50,65,45,50,50,45,8,0,Weak,6,1,0.19291338582677164,0.32432432432432434,0.163265306122449,0.21739130434782608,0.13043478260869565,0.20512820512820515,0.1368421052631579
851,Centiskorch,Fire,Bug,525,100,115,65,90,90,65,8,0,Strong,6,1,0.38976377952755903,0.5945945945945947,0.2448979591836735,0.43478260869565216,0.30434782608695654,0.30769230769230765,0.36842105263157887
852,Clobbopus,Fighting,None,310,50,68,60,50,50,32,8,0,Weak,5,0,0.19291338582677164,0.34054054054054056,0.22448979591836737,0.21739130434782608,0.13043478260869565,0.13846153846153847,0.14210526315789476
853,Grapploct,Fighting,None,480,80,118,90,70,80,42,8,0,Average,5,0,0.3110236220472441,0.6108108108108108,0.3469387755102041,0.3260869565217391,0.2608695652173913,0.18974358974358976,0.32105263157894737
854,Sinistea,Ghost,None,308,40,45,45,74,54,50,8,0,Weak,8,0,0.15354330708661418,0.21621621621621623,0.163265306122449,0.34782608695652173,0.14782608695652175,0.23076923076923075,0.13999999999999999
855,Polteageist,Ghost,None,508,60,65,65,134,114,70,8,0,Strong,8,0,0.23228346456692914,0.32432432432432434,0.2448979591836735,0.6739130434782609,0.40869565217391307,0.3333333333333333,0.3505263157894737
856,Hatenna,Psychic,None,265,42,30,45,56,53,39,8,0,Very Weak,14,0,0.16141732283464566,0.13513513513513514,0.163265306122449,0.25,0.14347826086956522,0.17435897435897438,0.09473684210526315
857,Hattrem,Psychic,None,370,57,40,65,86,73,49,8,0,Weak,14,0,0.2204724409448819,0.1891891891891892,0.2448979591836735,0.4130434782608695,0.23043478260869565,0.22564102564102564,0.20526315789473684
858,Hatterene,Psychic,Fairy,510,57,90,95,136,103,29,8,0,Strong,14,1,0.2204724409448819,0.4594594594594595,0.3673469387755102,0.6847826086956521,0.36086956521739133,0.12307692307692308,0.3526315789473684
859,Impidimp,Dark,Fairy,265,45,45,30,55,40,50,8,0,Very Weak,1,1,0.1732283464566929,0.21621621621621623,0.10204081632653061,0.24456521739130435,0.08695652173913043,0.23076923076923075,0.09473684210526315
860,Morgrem,Dark,Fairy,370,65,60,45,75,55,70,8,0,Weak,1,1,0.25196850393700787,0.2972972972972973,0.163265306122449,0.35326086956521735,0.15217391304347827,0.3333333333333333,0.20526315789473684
861,Grimmsnarl,Dark,Fairy,510,95,120,65,95,75,60,8,0,Strong,1,1,0.3700787401574803,0.6216216216216217,0.2448979591836735,0.4619565217391304,0.2391304347826087,0.28205128205128205,0.3526315789473684
862,Obstagoon,Dark,Normal,520,93,90,101,60,81,95,8,0,Strong,1,1,0.36220472440944884,0.4594594594594595,0.3918367346938776,0.2717391304347826,0.26521739130434785,0.4615384615384615,0.3631578947368421
863,Perrserker,Steel,None,440,70,110,100,50,60,50,8,0,Average,16,0,0.27165354330708663,0.5675675675675675,0.3877551020408163,0.21739130434782608,0.17391304347826086,0.23076923076923075,0.2789473684210526
864,Cursola,Ghost,None,510,60,95,50,145,130,30,8,0,Strong,8,0,0.23228346456692914,0.48648648648648657,0.1836734693877551,0.733695652173913,0.47826086956521735,0.12820512820512822,0.3526315789473684
865,Sirfetch'd,Fighting,None,507,62,135,95,68,82,65,8,0,Strong,5,0,0.24015748031496065,0.7027027027027029,0.3673469387755102,0.3152173913043478,0.26956521739130435,0.30769230769230765,0.34947368421052627
866,Mr. Rime,Ice,Psychic,520,80,85,75,110,100,70,8,0,Strong,11,1,0.3110236220472441,0.43243243243243246,0.2857142857142857,0.5434782608695652,0.34782608695652173,0.3333333333333333,0.3631578947368421
867,Runerigus,Ground,Ghost,483,58,95,145,50,105,30,8,0,Average,10,1,0.22440944881889763,0.48648648648648657,0.5714285714285715,0.21739130434782608,0.3695652173913044,0.12820512820512822,0.3242105263157894
